Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2019-01-22,Squat,75,165.4,5,73,160.9,17.2,0
2019-01-22,Squat,65,143.3,5,73,160.9,9.6,0
2019-01-22,Squat,45,99.2,5,73,160.9,1.7,0
2019-01-22,Bench Press,50,110.2,10,73,160.9,20.9,0
2019-01-22,Bench Press,50,110.2,8,73,160.9,16.1,0
2019-01-22,Bench Press,60,132.3,6,73,160.9,24.4,0
2019-01-22,Bench Press,60,132.3,5,73,160.9,21.9,0
2019-01-22,Bench Press,65,143.3,5,73,160.9,28.6,0
2019-01-22,Bench Press,50,110.2,5,73,160.9,11,0
2019-01-22,Bench Press,40,88.2,5,73,160.9,4.2,0
2019-01-18,Dumbbell Curl,12,26.5,6,73,160.9,22.7,0
2019-01-18,Dumbbell Curl,12,26.5,6,73,160.9,22.7,0
2019-01-18,Dumbbell Curl,12,26.5,6,73,160.9,22.7,0
2019-01-18,Pull Ups,10,22.1,5,73,160.9,31.6,0
2019-01-18,Pull Ups,10,22.1,6,73,160.9,35.9,0
2019-01-18,Pull Ups,10,22.1,6,73,160.9,35.9,0
2019-01-18,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2019-01-18,Shoulder Press,40,88.2,4,73,160.9,22.6,0
2019-01-18,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2019-01-18,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2019-01-18,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2019-01-18,Shoulder Press,25,55.1,5,73,160.9,4.6,0
2019-01-18,Squat,55,121.3,5,73,160.9,4.6,0
2019-01-18,Squat,85,187.4,6,73,160.9,30,0
2019-01-18,Squat,85,187.4,5,73,160.9,27,0
2019-01-18,Squat,85,187.4,5,73,160.9,27,0
2019-01-18,Squat,75,165.4,5,73,160.9,17.2,0
2019-01-18,Squat,55,121.3,5,73,160.9,4.6,0
2019-01-15,Squat,70,154.3,5,73,160.9,13.1,1
2019-01-15,Squat,55,121.3,5,73,160.9,4.6,1
2019-01-15,Bench Press,50,110.2,10,73,160.9,20.9,0
2019-01-15,Bench Press,50,110.2,10,73,160.9,20.9,0
2019-01-15,Bench Press,65,143.3,5,73,160.9,28.6,0
2019-01-15,Bench Press,60,132.3,5,73,160.9,21.9,0
2019-01-15,Bench Press,60,132.3,5,73,160.9,21.9,0
2019-01-15,Bench Press,50,110.2,5,73,160.9,11,0
2019-01-15,Bench Press,40,88.2,5,73,160.9,4.2,0
2019-01-12,Dumbbell Curl,12,26.5,5,73,160.9,21.4,0
2019-01-12,Pull Ups,10,22.1,4,73,160.9,27.7,0
2019-01-12,Pull Ups,10,22.1,5,73,160.9,31.6,0
2019-01-12,Pull Ups,10,22.1,6,73,160.9,35.9,0
2019-01-12,Shoulder Press,30,66.1,7,73,160.9,11.8,0
2019-01-12,Shoulder Press,30,66.1,9,73,160.9,15.1,0
2019-01-12,Shoulder Press,35,77.2,8,73,160.9,22.3,0
2019-01-12,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2019-01-12,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2019-01-12,Shoulder Press,40,88.2,4,73,160.9,22.6,0
2019-01-12,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2019-01-12,Shoulder Press,20,44.1,5,73,160.9,1.8,0
2019-01-10,Shoulder Press,40,88.2,4,73,160.9,22.6,0
2019-01-10,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2019-01-10,Dumbbell Row,30,66.1,10,73,160.9,50,0
2019-01-10,Dumbbell Row,30,66.1,10,73,160.9,50,0
2019-01-10,Deadlift,95,209.4,5,73,160.9,21.6,0
2019-01-10,Deadlift,70,154.3,5,73,160.9,5.7,0
2019-01-10,Deadlift,60,132.3,5,73,160.9,2.6,0
2019-01-10,Bench Press,50,110.2,8,73,160.9,16.1,0
2019-01-10,Bench Press,50,110.2,10,73,160.9,20.9,0
2019-01-10,Bench Press,60,132.3,8,73,160.9,30.3,0
2019-01-10,Bench Press,60,132.3,5,73,160.9,21.9,0
2019-01-10,Bench Press,60,132.3,5,73,160.9,21.9,0
2019-01-10,Bench Press,50,110.2,5,73,160.9,11,0
2019-01-10,Bench Press,40,88.2,5,73,160.9,4.2,0
2019-01-10,Bench Press,20,44.1,10,73,160.9,0.4,1
2019-01-05,Pull Ups,10,22.1,4,73,160.9,27.7,0
2019-01-05,Pull Ups,10,22.1,6,73,160.9,35.9,0
2019-01-05,Pull Ups,10,22.1,5,73,160.9,31.6,0
2019-01-05,Squat,85,187.4,6,73,160.9,30,0
2019-01-05,Squat,85,187.4,5,73,160.9,27,0
2019-01-05,Squat,85,187.4,5,73,160.9,27,0
2019-01-05,Squat,70,154.3,5,73,160.9,13.1,0
2019-01-05,Squat,55,121.3,5,73,160.9,4.6,0
2019-01-05,Shoulder Press,25,55.1,10,73,160.9,8.8,0
2019-01-05,Shoulder Press,25,55.1,7,73,160.9,5.9,0
2019-01-05,Shoulder Press,35,77.2,6,73,160.9,18,0
2019-01-05,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2019-01-05,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2019-01-05,Shoulder Press,25,55.1,5,73,160.9,4.6,0
2019-01-05,Shoulder Press,20,44.1,5,73,160.9,1.8,1
2019-01-05,Shoulder Press,15,33.1,5,73,160.9,0.5,1
2019-01-03,Squat,85,187.4,6,73,160.9,30,0
2019-01-03,Squat,85,187.4,5,73,160.9,27,0
2019-01-03,Squat,85,187.4,5,73,160.9,27,0
2019-01-03,Squat,65,143.3,5,73,160.9,9.6,0
2019-01-03,Squat,45,99.2,5,73,160.9,1.7,0
2019-01-03,Bench Press,50,110.2,8,73,160.9,16.1,0
2019-01-03,Bench Press,50,110.2,10,73,160.9,20.9,0
2019-01-03,Bench Press,60,132.3,7,73,160.9,27.2,0
2019-01-03,Bench Press,60,132.3,5,73,160.9,21.9,0
2019-01-03,Bench Press,60,132.3,5,73,160.9,21.9,0
2019-01-03,Bench Press,50,110.2,5,73,160.9,11,0
2019-01-03,Bench Press,40,88.2,5,73,160.9,4.2,0
2018-12-29,Deadlift,90,198.4,5,73,160.9,17.5,0
2018-12-29,Pull Ups,10,22.1,3,73,160.9,24.2,0
2018-12-29,Deadlift,65,143.3,5,73,160.9,3.9,0
2018-12-29,Deadlift,45,99.2,5,73,160.9,0.6,0
2018-12-29,Pull Ups,0,0,8,73,160.9,27.8,0
2018-12-29,Pull Ups,0,0,10,73,160.9,37.2,0
2018-12-29,Shoulder Press,25,55.1,8,73,160.9,6.7,0
2018-12-29,Shoulder Press,25,55.1,8,73,160.9,6.7,0
2018-12-29,Shoulder Press,35,77.2,8,73,160.9,22.3,0
2018-12-29,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2018-12-29,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2018-12-29,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2018-12-29,Shoulder Press,25,55.1,5,73,160.9,4.6,0
2018-12-27,Dumbbell Row,30,66.1,8,73,160.9,43.8,0
2018-12-27,Dumbbell Row,30,66.1,9,73,160.9,46.9,0
2018-12-27,Dumbbell Row,30,66.1,8,73,160.9,43.8,0
2018-12-27,Bench Press,50,110.2,6,73,160.9,12.5,0
2018-12-27,Bench Press,50,110.2,10,73,160.9,20.9,0
2018-12-27,Bench Press,60,132.3,6,73,160.9,24.4,0
2018-12-27,Bench Press,60,132.3,5,73,160.9,21.9,0
2018-12-27,Bench Press,60,132.3,5,73,160.9,21.9,0
2018-12-27,Bench Press,50,110.2,5,73,160.9,11,0
2018-12-27,Bench Press,40,88.2,5,73,160.9,4.2,0
2018-12-27,Squat,85,187.4,5,73,160.9,27,0
2018-12-27,Squat,85,187.4,5,73,160.9,27,0
2018-12-27,Squat,85,187.4,5,73,160.9,27,0
2018-12-27,Squat,65,143.3,5,73,160.9,9.6,0
2018-12-27,Squat,45,99.2,5,73,160.9,1.7,0
2018-12-23,Pull Ups,0,0,7,73,160.9,23.9,0
2018-12-23,Pull Ups,0,0,10,73,160.9,37.2,0
2018-12-23,Squat,80,176.4,8,73,160.9,30.6,0
2018-12-23,Squat,80,176.4,5,73,160.9,21.8,0
2018-12-23,Squat,80,176.4,5,73,160.9,21.8,0
2018-12-23,Squat,65,143.3,5,73,160.9,9.6,0
2018-12-23,Squat,45,99.2,5,73,160.9,1.7,0
2018-12-23,Shoulder Press,25,55.1,8,73,160.9,6.7,0
2018-12-23,Shoulder Press,25,55.1,10,73,160.9,8.8,0
2018-12-23,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2018-12-23,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2018-12-23,Shoulder Press,40,88.2,5,73,160.9,24.9,0
2018-12-23,Shoulder Press,30,66.1,6,73,160.9,10.4,0
2018-12-23,Shoulder Press,25,55.1,5,73,160.9,4.6,0
2018-12-23,Shoulder Press,15,33.1,5,73,160.9,0.5,0
2018-12-20,Dumbbell Row,30,66.1,8,73,160.9,43.8,0
2018-12-20,Dumbbell Row,30,66.1,8,73,160.9,43.8,0
2018-12-20,Dumbbell Row,30,66.1,8,73,160.9,43.8,0
2018-12-20,Bench Press,50,110.2,8,73,160.9,16.1,0
2018-12-20,Bench Press,50,110.2,5,73,160.9,11,0
2018-12-20,Bench Press,60,132.3,4,73,160.9,19.6,0
2018-12-20,Bench Press,60,132.3,5,73,160.9,21.9,0
2018-12-20,Bench Press,60,132.3,5,73,160.9,21.9,0
2018-12-20,Bench Press,50,110.2,5,73,160.9,11,0
2018-12-20,Bench Press,40,88.2,5,73,160.9,4.2,0
2018-12-17,Deadlift,85,187.4,6,73,160.9,15.8,0
2018-12-17,Deadlift,70,154.3,5,73,160.9,5.7,0
2018-12-17,Deadlift,50,110.2,5,73,160.9,1,0
2018-12-17,Pull Ups,0,0,5,73,160.9,17.5,0
2018-12-17,Pull Ups,10,22.1,3,73,160.9,24.2,0
2018-12-17,Pull Ups,0,0,10,73,160.9,37.2,0
2018-12-17,Shoulder Press,20,44.1,10,73,160.9,3.7,0
2018-12-17,Shoulder Press,30,66.1,6,73,160.9,10.4,0
2018-12-17,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2018-12-17,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2018-12-17,Shoulder Press,40,88.2,2,73,160.9,18.7,0
2018-12-17,Shoulder Press,40,88.2,5,73,160.9,24.9,0
2018-12-17,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2018-12-17,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2018-12-12,Pull Ups,0,0,6,73,160.9,20.4,0
2018-12-12,Pull Ups,0,0,10,73,160.9,37.2,0
2018-12-12,Squat,80,176.4,7,73,160.9,27.3,0
2018-12-12,Squat,80,176.4,5,73,160.9,21.8,0
2018-12-12,Squat,80,176.4,5,73,160.9,21.8,0
2018-12-12,Squat,70,154.3,5,73,160.9,13.1,0
2018-12-12,Squat,55,121.3,5,73,160.9,4.6,1
2018-12-12,Squat,35,77.2,5,73,160.9,0.5,1
2018-12-12,Bench Press,40,88.2,10,73,160.9,8.8,0
2018-12-12,Bench Press,40,88.2,12,73,160.9,10.8,0
2018-12-12,Bench Press,60,132.3,6,73,160.9,24.4,0
2018-12-12,Bench Press,60,132.3,5,73,160.9,21.9,0
2018-12-12,Bench Press,60,132.3,5,73,160.9,21.9,0
2018-12-12,Bench Press,50,110.2,5,73,160.9,11,0
2018-12-12,Bench Press,40,88.2,5,73,160.9,4.2,1
2018-12-12,Bench Press,30,66.1,6,73,160.9,1.3,1
2018-11-27,Squat,85,187.4,5,73,160.9,27,0
2018-11-27,Squat,85,187.4,5,73,160.9,27,0
2018-11-27,Squat,70,154.3,5,73,160.9,13.1,0
2018-11-27,Squat,50,110.2,5,73,160.9,2.9,0
2018-11-27,Dumbbell Row,28,61.7,8,73,160.9,38.2,0
2018-11-27,Dumbbell Row,28,61.7,8,73,160.9,38.2,0
2018-11-27,Bench Press,40,88.2,12,73,160.9,10.8,0
2018-11-27,Bench Press,40,88.2,10,73,160.9,8.8,0
2018-11-27,Bench Press,55,121.3,8,73,160.9,22.7,0
2018-11-27,Bench Press,55,121.3,5,73,160.9,15.9,0
2018-11-27,Bench Press,55,121.3,5,73,160.9,15.9,0
2018-11-27,Bench Press,40,88.2,5,73,160.9,4.2,0
2018-11-23,Deadlift,85,187.4,5,73,160.9,13.8,0
2018-11-23,Deadlift,60,132.3,5,73,160.9,2.6,0
2018-11-23,Pull Ups,0,0,6,73,160.9,20.4,0
2018-11-23,Pull Ups,0,0,7,73,160.9,23.9,0
2018-11-23,Pull Ups,0,0,10,73,160.9,37.2,0
2018-11-23,Shoulder Press,20,44.1,10,73,160.9,3.7,0
2018-11-23,Shoulder Press,40,88.2,5,73,160.9,24.9,0
2018-11-23,Shoulder Press,35,77.2,8,73,160.9,22.3,0
2018-11-23,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2018-11-23,Shoulder Press,35,77.2,5,73,160.9,16.1,0
2018-11-23,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2018-11-23,Shoulder Press,20,44.1,5,73,160.9,1.8,0
2018-11-23,Shoulder Press,20,44.1,5,73,160.9,1.8,0
2018-11-18,Squat,85,187.4,5,73,160.9,27,0
2018-11-18,Squat,85,187.4,5,73,160.9,27,0
2018-11-18,Squat,70,154.3,5,73,160.9,13.1,0
2018-11-18,Squat,50,110.2,5,73,160.9,2.9,0
2018-11-18,Pull Ups,0,0,5,73,160.9,17.5,0
2018-11-18,Pull Ups,0,0,9,73,160.9,32.4,0
2018-11-18,Bench Press,40,88.2,10,73,160.9,8.8,0
2018-11-18,Bench Press,40,88.2,5,73,160.9,4.2,0
2018-11-18,Bench Press,55,121.3,6,73,160.9,17.9,0
2018-11-18,Bench Press,55,121.3,5,73,160.9,15.9,0
2018-11-18,Bench Press,55,121.3,5,73,160.9,15.9,0
2018-11-18,Bench Press,40,88.2,5,73,160.9,4.2,0
2018-11-18,Bench Press,40,88.2,5,73,160.9,4.2,0
2018-11-08,Pull Ups,0,0,6,72.5,159.8,20.4,0
2018-11-08,Pull Ups,0,0,7,72.5,159.8,23.9,0
2018-11-08,Pull Ups,0,0,9,72.5,159.8,32.4,0
2018-11-08,Deadlift,80,176.4,7,72.5,159.8,14.5,0
2018-11-08,Deadlift,60,132.3,5,72.5,159.8,2.7,0
2018-11-08,Deadlift,40,88.2,5,72.5,159.8,0.3,0
2018-11-08,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-11-08,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-11-08,Shoulder Press,34,75,6,72.5,159.8,16.8,0
2018-11-08,Shoulder Press,34,75,5,72.5,159.8,15.1,0
2018-11-08,Shoulder Press,34,75,5,72.5,159.8,15.1,0
2018-11-08,Shoulder Press,30,66.1,5,72.5,159.8,9.6,0
2018-11-08,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-11-08,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-11-06,Pull Ups,0,0,6,72.5,159.8,20.4,0
2018-11-06,Pull Ups,0,0,8,72.5,159.8,27.8,0
2018-11-06,Pull Ups,0,0,8,72.5,159.8,27.8,0
2018-11-06,Bench Press,54,119.1,8,72.5,159.8,22,0
2018-11-06,Bench Press,54,119.1,5,72.5,159.8,15.4,0
2018-11-06,Bench Press,54,119.1,5,72.5,159.8,15.4,0
2018-11-06,Bench Press,40,88.2,5,72.5,159.8,4.4,0
2018-11-06,Squat,74,163.1,8,72.5,159.8,24.2,0
2018-11-06,Squat,74,163.1,5,72.5,159.8,16.9,0
2018-11-06,Squat,74,163.1,5,72.5,159.8,16.9,0
2018-11-06,Squat,64,141.1,5,72.5,159.8,9.4,0
2018-11-02,Dumbbell Row,26,57.3,8,72.5,159.8,33.2,0
2018-11-02,Dumbbell Row,26,57.3,8,72.5,159.8,33.2,0
2018-11-02,Dumbbell Row,22,48.5,10,72.5,159.8,26.7,0
2018-11-02,Shoulder Press,20,44.1,10,72.5,159.8,3.8,0
2018-11-02,Shoulder Press,20,44.1,8,72.5,159.8,2.9,0
2018-11-02,Shoulder Press,30,66.1,5,72.5,159.8,9.6,0
2018-11-02,Shoulder Press,34,75,5,72.5,159.8,15.1,0
2018-11-02,Shoulder Press,34,75,5,72.5,159.8,15.1,0
2018-10-31,Pull Ups,0,0,6,72.5,159.8,20.4,0
2018-10-31,Pull Ups,0,0,6,72.5,159.8,20.4,0
2018-10-31,Pull Ups,0,0,8,72.5,159.8,27.8,0
2018-10-31,Squat,84,185.2,3,72.5,159.8,21.6,0
2018-10-31,Squat,84,185.2,5,72.5,159.8,26.6,0
2018-10-31,Bench Press,54,119.1,5,72.5,159.8,15.4,0
2018-10-31,Bench Press,54,119.1,5,72.5,159.8,15.4,0
2018-10-24,Bent Over Row,54,119.1,6,72.5,159.8,28.3,0
2018-10-24,Bent Over Row,50,110.2,5,72.5,159.8,20,0
2018-10-24,Bench Press,30,66.1,12,72.5,159.8,3.2,0
2018-10-24,Bench Press,30,66.1,10,72.5,159.8,2.6,0
2018-10-24,Bench Press,54,119.1,7,72.5,159.8,19.5,0
2018-10-24,Bench Press,54,119.1,5,72.5,159.8,15.4,0
2018-10-24,Bench Press,54,119.1,5,72.5,159.8,15.4,0
2018-10-24,Deadlift,70,154.3,8,72.5,159.8,9.4,0
2018-10-24,Deadlift,50,110.2,5,72.5,159.8,1,0
2018-10-22,Pull Ups,0,0,5,72.5,159.8,17.5,0
2018-10-22,Pull Ups,0,0,7,72.5,159.8,23.9,0
2018-10-22,Pull Ups,0,0,8,72.5,159.8,27.8,0
2018-10-22,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-22,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-22,Squat,70,154.3,5,72.5,159.8,13.6,0
2018-10-22,Shoulder Press,20,44.1,8,72.5,159.8,2.9,0
2018-10-22,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-10-22,Shoulder Press,34,75,5,72.5,159.8,15.1,0
2018-10-22,Shoulder Press,34,75,5,72.5,159.8,15.1,0
2018-10-22,Shoulder Press,34,75,5,72.5,159.8,15.1,0
2018-10-22,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-10-18,Pull Ups,0,0,5,72.5,159.8,17.5,0
2018-10-18,Pull Ups,0,0,7,72.5,159.8,23.9,0
2018-10-18,Pull Ups,0,0,7,72.5,159.8,23.9,0
2018-10-18,Squat,70,154.3,8,72.5,159.8,19.8,0
2018-10-18,Squat,70,154.3,5,72.5,159.8,13.6,0
2018-10-18,Squat,70,154.3,5,72.5,159.8,13.6,0
2018-10-18,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-18,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-18,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-13,Pull Ups,0,0,6,72.5,159.8,20.4,0
2018-10-13,Pull Ups,0,0,7,72.5,159.8,23.9,0
2018-10-13,Pull Ups,0,0,8,72.5,159.8,27.8,0
2018-10-13,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-13,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-13,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-13,Squat,65,143.3,5,72.5,159.8,10,0
2018-10-13,Squat,45,99.2,5,72.5,159.8,1.8,0
2018-10-13,Shoulder Press,20,44.1,10,72.5,159.8,3.8,0
2018-10-13,Shoulder Press,20,44.1,7,72.5,159.8,2.5,0
2018-10-13,Shoulder Press,35,77.2,6,72.5,159.8,18.5,0
2018-10-13,Shoulder Press,35,77.2,5,72.5,159.8,16.6,0
2018-10-13,Shoulder Press,35,77.2,5,72.5,159.8,16.6,0
2018-10-13,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-10-10,Dumbbell Row,24,52.9,9,72.5,159.8,30.1,0
2018-10-10,Dumbbell Row,24,52.9,8,72.5,159.8,27.7,0
2018-10-10,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-10,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-10,Squat,80,176.4,5,72.5,159.8,22.5,0
2018-10-10,Squat,65,143.3,5,72.5,159.8,10,0
2018-10-10,Squat,45,99.2,5,72.5,159.8,1.8,0
2018-10-10,Bench Press,35,77.2,5,72.5,159.8,2.4,0
2018-10-10,Bench Press,35,77.2,5,72.5,159.8,2.4,0
2018-10-10,Bench Press,35,77.2,5,72.5,159.8,2.4,0
2018-10-10,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-10,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-10,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-10,Bench Press,40,88.2,5,72.5,159.8,4.4,0
2018-10-04,Deadlift,60,132.3,8,72.5,159.8,4.5,0
2018-10-04,Deadlift,50,110.2,8,72.5,159.8,1.8,0
2018-10-04,Pull Ups,0,0,4,72.5,159.8,14.9,0
2018-10-04,Pull Ups,0,0,7,72.5,159.8,23.9,0
2018-10-04,Pull Ups,0,0,8,72.5,159.8,27.8,0
2018-10-04,Shoulder Press,35,77.2,1,72.5,159.8,11,0
2018-10-04,Shoulder Press,30,66.1,9,72.5,159.8,15.6,0
2018-10-04,Shoulder Press,30,66.1,5,72.5,159.8,9.6,0
2018-10-04,Shoulder Press,30,66.1,5,72.5,159.8,9.6,0
2018-10-04,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-10-04,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-10-02,Bent Over Row,50,110.2,7,72.5,159.8,24.7,0
2018-10-02,Bent Over Row,50,110.2,5,72.5,159.8,20,0
2018-10-02,Bent Over Row,50,110.2,5,72.5,159.8,20,0
2018-10-02,Bent Over Row,45,99.2,5,72.5,159.8,13.8,0
2018-10-02,Squat,75,165.4,7,72.5,159.8,22.5,0
2018-10-02,Squat,75,165.4,5,72.5,159.8,17.8,0
2018-10-02,Squat,75,165.4,5,72.5,159.8,17.8,0
2018-10-02,Squat,65,143.3,5,72.5,159.8,10,0
2018-10-02,Squat,45,99.2,5,72.5,159.8,1.8,0
2018-10-02,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-02,Bench Press,55,121.3,5,72.5,159.8,16.5,0
2018-10-02,Bench Press,40,88.2,5,72.5,159.8,4.4,0
2018-10-02,Bench Press,40,88.2,5,72.5,159.8,4.4,0
2018-09-28,Pull Ups,0,0,5,72.5,159.8,17.5,0
2018-09-28,Pull Ups,0,0,6,72.5,159.8,20.4,0
2018-09-28,Pull Ups,0,0,6,72.5,159.8,20.4,0
2018-09-28,Squat,75,165.4,6,72.5,159.8,20,0
2018-09-28,Squat,75,165.4,5,72.5,159.8,17.8,0
2018-09-28,Squat,65,143.3,5,72.5,159.8,10,0
2018-09-28,Squat,45,99.2,5,72.5,159.8,1.8,0
2018-09-28,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-09-28,Shoulder Press,20,44.1,7,72.5,159.8,2.5,0
2018-09-28,Shoulder Press,30,66.1,7,72.5,159.8,12.2,0
2018-09-28,Shoulder Press,30,66.1,5,72.5,159.8,9.6,0
2018-09-28,Shoulder Press,30,66.1,5,72.5,159.8,9.6,0
2018-09-28,Shoulder Press,20,44.1,5,72.5,159.8,1.9,0
2018-09-28,Shoulder Press,15,33.1,5,72.5,159.8,0.6,0
2018-09-26,Squat,70,154.3,7,71,156.5,19.2,0
2018-09-26,Squat,70,154.3,5,71,156.5,15.1,0
2018-09-26,Squat,70,154.3,5,71,156.5,15.1,0
2018-09-26,Squat,50,110.2,5,71,156.5,3.6,0
2018-09-26,Bench Press,30,66.1,5,71,156.5,1.4,0
2018-09-26,Bench Press,30,66.1,5,71,156.5,1.4,0
2018-09-26,Bench Press,30,66.1,5,71,156.5,1.4,0
2018-09-26,Pull Ups,0,0,4,71,156.5,14.9,0
2018-09-26,Pull Ups,0,0,5,71,156.5,17.5,0
2018-09-26,Pull Ups,0,0,7,71,156.5,23.8,0
2018-09-26,Bench Press,50,110.2,7,71,156.5,16.3,0
2018-09-26,Bench Press,50,110.2,5,71,156.5,12.7,0
2018-09-26,Bench Press,50,110.2,5,71,156.5,12.7,0
2018-09-26,Bench Press,40,88.2,5,71,156.5,5.1,0
2018-09-17,Dumbbell Row,22,48.5,10,71,156.5,28.4,0
2018-09-17,Dumbbell Row,22,48.5,10,71,156.5,28.4,0
2018-09-17,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-09-17,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-09-17,Shoulder Press,30,66.1,6,71,156.5,12,0
2018-09-17,Shoulder Press,30,66.1,5,71,156.5,10.7,0
2018-09-17,Shoulder Press,30,66.1,5,71,156.5,10.7,0
2018-09-17,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-09-17,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-09-14,Pull Ups,0,0,6,71,156.5,20.4,0
2018-09-14,Deadlift,55,121.3,8,71,156.5,3.4,0
2018-09-14,Bench Press,30,66.1,5,71,156.5,1.4,0
2018-09-14,Bench Press,50,110.2,6,71,156.5,14.4,0
2018-09-14,Bench Press,50,110.2,5,71,156.5,12.7,0
2018-09-14,Bench Press,50,110.2,5,71,156.5,12.7,0
2018-09-14,Bench Press,40,88.2,5,71,156.5,5.1,0
2018-09-09,Pull Ups,0,0,3,71,156.5,12.7,0
2018-09-09,Pull Ups,0,0,5,71,156.5,17.5,0
2018-09-09,Pull Ups,0,0,6,71,156.5,20.4,0
2018-09-09,Squat,70,154.3,7,71,156.5,19.2,0
2018-09-09,Squat,70,154.3,5,71,156.5,15.1,0
2018-09-09,Squat,65,143.3,5,71,156.5,11.2,0
2018-09-09,Squat,45,99.2,5,71,156.5,2.2,0
2018-09-09,Shoulder Press,30,66.1,5,71,156.5,10.7,0
2018-09-09,Shoulder Press,30,66.1,5,71,156.5,10.7,0
2018-09-09,Shoulder Press,30,66.1,5,71,156.5,10.7,0
2018-09-09,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-09-09,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-09-05,Dumbbell Row,20,44.1,10,71,156.5,22.7,0
2018-09-05,Dumbbell Row,20,44.1,10,71,156.5,22.7,0
2018-09-05,Squat,65,143.3,5,71,156.5,11.2,0
2018-09-05,Squat,65,143.3,6,71,156.5,12.8,0
2018-09-05,Squat,65,143.3,5,71,156.5,11.2,0
2018-09-05,Squat,45,99.2,5,71,156.5,2.2,0
2018-09-05,Bench Press,35,77.2,5,71,156.5,2.8,0
2018-09-05,Bench Press,35,77.2,5,71,156.5,2.8,0
2018-09-05,Bench Press,50,110.2,5,71,156.5,12.7,0
2018-09-05,Bench Press,50,110.2,5,71,156.5,12.7,0
2018-09-05,Bench Press,50,110.2,5,71,156.5,12.7,0
2018-07-14,Pull Ups,0,0,8,71,156.5,27.7,0
2018-07-14,Squat,70,154.3,6,71,156.5,17,0
2018-07-14,Squat,70,154.3,5,71,156.5,15.1,0
2018-07-14,Squat,40,88.2,5,71,156.5,1.2,0
2018-07-14,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-07-14,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-07-14,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-07-14,Shoulder Press,20,44.1,5,71,156.5,2.2,0
2018-07-14,Shoulder Press,30,66.1,6,71,156.5,12,0
2018-07-14,Shoulder Press,30,66.1,5,71,156.5,10.7,0
2018-06-27,Squat,65,143.3,5,71,156.5,11.2,0
2018-06-27,Squat,70,154.3,5,71,156.5,15.1,0
